!!SBtab SBtabVersion="0.8" Document="recon2.v02" TableType="Compound" TableName="Compound"							
!Compound	!Name	!Location	!Charge	!IsConstant	!SBOTerm	!InitialConcentration	!Identifiers:obo.chebi
M_CE2207_m	24-oxo-1alpha,23,25-trihydroxyvitamin D3	m	0	False	247	1.0	CHEBI:47813
M_C03968_c	1-alkyl-sn-glycerol 3-phosphate(1-)	c	-2	False	247	1.0	CHEBI:58014
M_CE4795_m	2-trans-cis,cis,cis,cis-4,8,11,14-eicosapentaenoyl-CoA	m	-4	False	247	1.0	
M_CE4795_x	2-trans-cis,cis,cis,cis-4,8,11,14-eicosapentaenoyl-CoA	x	-4	False	247	1.0	
M_CE5114_x	trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA	x	-4	False	247	1.0	
M_CE4791_x	3(S)-hydroxy-dihomo-gama-linolenoyl-CoA	x	-4	False	247	1.0	
M_CE4793_x	3-oxo-dihomo-gama-linolenoyl-CoA	x	-4	False	247	1.0	
M_CE2439_x	3-oxo-6Z,9Z,12Z-octadecatrienoyl-CoA	x	-4	False	247	1.0	
M_CE2440_x	4Z,7Z,10Z-hexadecatrienoyl-CoA	x	-4	False	247	1.0	
M_CE2437_x	2E,6Z,9Z,12Z-octadecatetraenoyl-CoA	x	-4	False	247	1.0	
M_CE2438_x	3(S)-hydroxy-6Z,9Z,12Z-octadecatrienoyl-CoA	x	-4	False	247	1.0	
M_CE2442_m	3Z,7Z,10Z-hexadecatrienoyl-CoA	m	-4	False	247	1.0	
M_CE2442_x	3Z,7Z,10Z-hexadecatrienoyl-CoA	x	-4	False	247	1.0	
M_CE2441_x	2E,4Z,7Z,10Z-hexadecatetraenoyl-CoA	x	-4	False	247	1.0	
M_CE5115_m	trans-3-cis-5,8,11,14-eicosapentaenoyl-CoA	m	-4	False	247	1.0	
M_CE5115_x	trans-3-cis-5,8,11,14-eicosapentaenoyl-CoA	x	-4	False	247	1.0	
M_CE5116_x	trans-3-cis-8,11,14-eicosatetraenoyl-CoA	x	-4	False	247	1.0	
M_CE5117_m	(3E,5Z,8Z)-tetradecatrienoyl-CoA	m	-4	False	247	1.0	
M_CE5118_m	trans-2-cis,cis-4,8-tetradecatrienoyl-CoA	m	-4	False	247	1.0	
M_CE5119_m	trans-3-cis-8-tetradecadienoyl-CoA	m	-4	False	247	1.0	
M_CE5120_m	trans-2-cis-8-tetradecadienoyl-CoA	m	-4	False	247	1.0	
M_CE4790_m	(3S)-3-hydroxy-cis-8-tetradecenoyl-CoA	m	-4	False	247	1.0	
M_CE4792_m	3-oxo-cis-8-tetradecenoyl-CoA	m	-4	False	247	1.0	
M_CE4794_m	cis-6-dodecenoyl-CoA	m	-4	False	247	1.0	
M_leuktrB4_m	leukotriene B4(1-)	m	-1	False	247	1.0	CHEBI:57461
M_leuktrB4_x	leukotriene B4(1-)	x	-1	False	247	1.0	CHEBI:57461
M_C04853_m	20-hydroxy-leukotriene B4(1-)	m	-1	False	247	1.0	CHEBI:57460
M_CE2053_m	20-oxo-leukotriene B4	m	-1	False	247	1.0	
M_C04853_r	20-hydroxy-leukotriene B4(1-)	r	-1	False	247	1.0	CHEBI:57460
M_CE2053_r	20-oxo-leukotriene B4	r	-1	False	247	1.0	
M_CE2053_c	20-oxo-leukotriene B4	c	-1	False	247	1.0	
M_CE2054_c	20-carboxy-leukotriene-B4	c	-2	False	247	1.0	
M_CE2054_m	20-carboxy-leukotriene-B4	m	-2	False	247	1.0	
M_CE2054_r	20-carboxy-leukotriene-B4	r	-2	False	247	1.0	
M_C05301_r	2-Hydroxyestradiol-17beta	r	0	False	247	1.0	CHEBI:28744
M_C04853_c	20-hydroxy-leukotriene B4(1-)	c	-1	False	247	1.0	CHEBI:57460
M_CE2056_c	20-dihydroxyleukotriene B4	c	-1	False	247	1.0	
M_CE2056_r	20-dihydroxyleukotriene B4	r	-1	False	247	1.0	
M_CE3554_c	20-trihydroxy-leukotriene-B4	c	-1	False	247	1.0	
M_CE3554_r	20-trihydroxy-leukotriene-B4	r	-1	False	247	1.0	
M_CE5138_c	12-oxo-20-hydroxy-leukotriene B4	c	-1	False	247	1.0	
M_CE5138_r	12-oxo-20-hydroxy-leukotriene B4	r	-1	False	247	1.0	
M_CE5139_c	12-oxo-20-dihydroxy-leukotriene B4	c	-1	False	247	1.0	
M_CE5139_r	12-oxo-20-dihydroxy-leukotriene B4	r	-1	False	247	1.0	
M_CE5140_c	12-oxo-20-trihydroxy-leukotriene B4	c	-1	False	247	1.0	
M_CE5140_r	12-oxo-20-trihydroxy-leukotriene B4	r	-1	False	247	1.0	
M_CE5141_c	12,20-dioxo-leukotriene B4	c	-1	False	247	1.0	
M_CE5525_c	12-oxo-20-carboxy-leukotriene B4	c	-2	False	247	1.0	
M_CE2567_c	5(S),6(S)-epoxy-15(S)-hydroxy-7E,9E,11Z,13E-eicosatetraenoic acid anion	c	-1	False	247	1.0	
M_15HPET_n	15(S)-HPETE(1-)	n	-1	False	247	1.0	CHEBI:57446
M_CE2567_n	5(S),6(S)-epoxy-15(S)-hydroxy-7E,9E,11Z,13E-eicosatetraenoic acid anion	n	-1	False	247	1.0	
M_15HPET_r	15(S)-HPETE(1-)	r	-1	False	247	1.0	CHEBI:57446
M_CE2567_r	5(S),6(S)-epoxy-15(S)-hydroxy-7E,9E,11Z,13E-eicosatetraenoic acid anion	r	-1	False	247	1.0	
M_h2o2_r	hydrogen peroxide	r	0	False	247	1.0	CHEBI:16240
M_CE7172_c	14,15-DiHETE	c	-1	False	247	1.0	
M_CE7172_n	14,15-DiHETE	n	-1	False	247	1.0	
M_C06315_c	Lipoxin B4	c	-1	False	247	1.0	CHEBI:6499
M_C06315_n	Lipoxin B4	n	-1	False	247	1.0	CHEBI:6499
M_C06315_r	Lipoxin B4	r	-1	False	247	1.0	CHEBI:6499
M_CE2567_x	5(S),6(S)-epoxy-15(S)-hydroxy-7E,9E,11Z,13E-eicosatetraenoic acid anion	x	-1	False	247	1.0	
M_C06315_x	Lipoxin B4	x	-1	False	247	1.0	CHEBI:6499
M_C01264_c	1-alkyl-2-acetyl-sn-glycerol 3-phosphate(2-)	c	-2	False	247	1.0	CHEBI:58191
M_C06314_c	Lipoxin A4	c	-1	False	247	1.0	CHEBI:6498
M_C06314_r	Lipoxin A4	r	-1	False	247	1.0	CHEBI:6498
M_C06314_x	Lipoxin A4	x	-1	False	247	1.0	CHEBI:6498
M_leuktrA4_n	leukotriene A4(1-)	n	-1	False	247	1.0	CHEBI:57463
M_C03820_c	1-Alkyl-2-acetyl-sn-glycerol	c	0	False	247	1.0	CHEBI:16291
M_cpppg1_c	Coproporphyrinogen I	c	-4	False	247	1.0	CHEBI:28607
M_C05769_c	Coproporphyrin I	c	-4	False	247	1.0	CHEBI:28421
M_C05770_c	Coproporphyrin III	c	-4	False	247	1.0	CHEBI:27609
M_C02469_c	Uroporphyrin III	c	-8	False	247	1.0	CHEBI:15436
M_CE5122_x	3(S)-phytanoyl-CoA	x	-4	False	247	1.0	
M_CE5123_x	3(S)-2-hydroxyphytanoyl-CoA	x	-4	False	247	1.0	
M_CE2416_x	(2R,6S,10S)-pristanate	x	-1	False	247	1.0	
M_CE2414_c	(3S,7R,11R)-phytanate	c	-1	False	247	1.0	
M_CE5122_c	3(S)-phytanoyl-CoA	c	-4	False	247	1.0	
M_CE2414_x	(3S,7R,11R)-phytanate	x	-1	False	247	1.0	
M_CE0932_x	pristanate	x	-1	False	247	1.0	
M_CE2416_c	(2R,6S,10S)-pristanate	c	-1	False	247	1.0	
M_CE5126_c	(2R)-pristanoyl-CoA	c	-4	False	247	1.0	
M_CE2038_x	trans-2,3-dehydropristanoyl-CoA	x	-4	False	247	1.0	
M_CE5934_x	3(R)-hydroxy-pristanoyl-CoA	x	-4	False	247	1.0	
M_C07297_x	3-oxopristanoyl-CoA(4-)	x	-4	False	247	1.0	CHEBI:57291
M_CE5935_x	(2S,6R,10R)-trimethyl-hendecanoyl-CoA	x	-4	False	247	1.0	
M_CE5936_x	(2R,6R,10R)-trimethyl-hendecanoyl-CoA	x	-4	False	247	1.0	
M_C07296_x	4,8,12-trimethyltridecanoyl-CoA(4-)	x	-4	False	247	1.0	CHEBI:57351
M_CE5938_x	(4R,8R,12R)-trimethyl-2E-tridecenoyl-CoA	x	-4	False	247	1.0	
M_CE5940_x	3(R)-hydroxy-(4R,8R,12R)-trimethyl-tridecanoyl-CoA	x	-4	False	247	1.0	
M_CE5939_x	3-oxo-(4R,8R,12R)-trimethyl-tridecanoyl-CoA	x	-4	False	247	1.0	
M_CE5941_x	(2S,6R,10R)-trimethyl-2E-hendecenoyl-CoA	x	-4	False	247	1.0	
M_CE5942_x	3-oxo-(2S,6R,10R)-trimethyl-hendecanoyl-CoA	x	-4	False	247	1.0	
M_CE4805_x	4(R),8-dimethyl-nonanoyl-CoA	x	-4	False	247	1.0	
M_CE5943_x	3(R)-hydroxy-(2S,6R,10)-trimethyl-hendecanoyl-CoA	x	-4	False	247	1.0	
M_dopa_l	dopaminium(1+)	l	1	False	247	1.0	CHEBI:59905
M_CE5276_l	dopamine o-quinone	l	1	False	247	1.0	
M_dopa_x	dopaminium(1+)	x	1	False	247	1.0	CHEBI:59905
M_CE4793_c	3-oxo-dihomo-gama-linolenoyl-CoA	c	-4	False	247	1.0	
M_CE4793_r	3-oxo-dihomo-gama-linolenoyl-CoA	r	-4	False	247	1.0	
M_CE5114_c	trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA	c	-4	False	247	1.0	
M_CE5114_r	trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA	r	-4	False	247	1.0	
M_CE4812_c	eicosa-2E,8Z,11Z,14Z,17Z-pentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4814_c	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4812_r	eicosa-2E,8Z,11Z,14Z,17Z-pentaenoyl-CoA	r	-4	False	247	1.0	
M_CE4814_r	(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA	r	-4	False	247	1.0	
M_CE2209_c	5alpha-androstane-3alpha,17beta-diol	c	0	False	247	1.0	CHEBI:36713
M_CE4815_c	stearidonoyl-CoA	c	-4	False	247	1.0	
M_CE4811_c	3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4815_r	stearidonoyl-CoA	r	-4	False	247	1.0	
M_CE4811_r	3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA	r	-4	False	247	1.0	
M_C04295_c	Androst-5-ene-3beta,17beta-diol	c	0	False	247	1.0	CHEBI:2710
M_C04295_m	Androst-5-ene-3beta,17beta-diol	m	0	False	247	1.0	CHEBI:2710
M_5adtststerone_m	17beta-hydroxy-5alpha-androstan-3-one	m	0	False	247	1.0	CHEBI:16330
M_C04295_r	Androst-5-ene-3beta,17beta-diol	r	0	False	247	1.0	CHEBI:2710
M_CE4810_c	3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4810_r	3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA	r	-4	False	247	1.0	
M_lnlncacoa_r	alpha-Linolenoyl-CoA	r	-4	False	247	1.0	CHEBI:51985
M_CE4821_c	2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA	c	-4	False	247	1.0	
M_CE4822_c	docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4821_r	2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA	r	-4	False	247	1.0	
M_CE4822_r	docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	r	-4	False	247	1.0	
M_CE4813_c	eicosa-5,8,11,14,17-all-cis-pentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4819_c	3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4813_r	eicosa-5,8,11,14,17-all-cis-pentaenoyl-CoA	r	-4	False	247	1.0	
M_CE4819_r	3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	r	-4	False	247	1.0	
M_CE4817_c	3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4817_r	3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	r	-4	False	247	1.0	
M_CE4816_c	2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA	c	-4	False	247	1.0	
M_CE4824_c	tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4816_r	2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA	r	-4	False	247	1.0	
M_CE4824_r	tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA	r	-4	False	247	1.0	
M_CE4820_c	3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4820_r	3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA	r	-4	False	247	1.0	
M_CE4818_c	3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4818_r	3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA	r	-4	False	247	1.0	
M_chsterol_n	cholesterol	n	0	False	247	1.0	CHEBI:16113
M_CE2540_c	timnodonate	c	-1	False	247	1.0	
M_CE2540_r	timnodonate	r	-1	False	247	1.0	
M_CE2313_c	4,4-dimethylcholesta-8(9),14-dien-3beta-ol	c	0	False	247	1.0	
M_CE2314_c	4,4-dimethylcholesta-8(9)-en-3beta-ol	c	0	False	247	1.0	
M_CE2313_r	4,4-dimethylcholesta-8(9),14-dien-3beta-ol	r	0	False	247	1.0	
M_CE2314_r	4,4-dimethylcholesta-8(9)-en-3beta-ol	r	0	False	247	1.0	
M_CE2315_c	cholesta-8(9)-en-3beta-ol	c	0	False	247	1.0	
M_lthstrl_c	5alpha-cholest-7-en-3beta-ol	c	0	False	247	1.0	CHEBI:17168
M_CE4826_x	3-oxo-all-cis-6,9,12,15,18,21-tetracosahexaenoyl-CoA	x	-4	False	247	1.0	
M_CE4827_x	docosa-4,7,10,13,16,19-all-cis-hexaenoyl-CoA	x	-4	False	247	1.0	
M_CE4828_x	trans-2-all-cis-6,9,12,15,18,21-tetracosaheptaenoyl-CoA	x	-4	False	247	1.0	
M_CE4825_x	(3S)-hydroxy-tetracosa-6,9,12,15,18,21-all-cis-hexaenoyl-CoA	x	-4	False	247	1.0	
M_CE6027_c	24,25,26,27-tetranor-23-oxo-hydroxyvitamin D3	c	0	False	247	1.0	
M_CE5079_c	1alpha-hydroxy-23-carboxy-24,25,26,27-tetranorvitamin D3	c	-1	False	247	1.0	
M_CE6027_m	24,25,26,27-tetranor-23-oxo-hydroxyvitamin D3	m	0	False	247	1.0	
M_CE5079_m	1alpha-hydroxy-23-carboxy-24,25,26,27-tetranorvitamin D3	m	-1	False	247	1.0	
M_CE4823_x	tetracosa-6,9,12,15,18,21-all-cis-hexaenoyl-CoA	x	-4	False	247	1.0	
M_CE4786_c	nisinate	c	-1	False	247	1.0	
M_CE4823_c	tetracosa-6,9,12,15,18,21-all-cis-hexaenoyl-CoA	c	-4	False	247	1.0	
M_CE4786_r	nisinate	r	-1	False	247	1.0	
M_CE4823_r	tetracosa-6,9,12,15,18,21-all-cis-hexaenoyl-CoA	r	-4	False	247	1.0	
M_CE4827_c	docosa-4,7,10,13,16,19-all-cis-hexaenoyl-CoA	c	-4	False	247	1.0	
M_CE4829_c	adrenoyl-CoA	c	-4	False	247	1.0	
M_CE4827_r	docosa-4,7,10,13,16,19-all-cis-hexaenoyl-CoA	r	-4	False	247	1.0	
M_CE4829_r	adrenoyl-CoA	r	-4	False	247	1.0	
M_CE4830_c	2-trans-9,12,15,18-all-cis-tetracosapentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4837_c	tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4830_r	2-trans-9,12,15,18-all-cis-tetracosapentaenoyl-CoA	r	-4	False	247	1.0	
M_CE4837_r	tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA	r	-4	False	247	1.0	
M_CE4833_c	3-oxo-docosa-7,10,13,16-all-cis-tetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4833_r	3-oxo-docosa-7,10,13,16-all-cis-tetraenoyl-CoA	r	-4	False	247	1.0	
M_CE4831_c	3(S)-hydroxy-docosa-7,10,13,16-all-cis-tetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4831_r	3(S)-hydroxy-docosa-7,10,13,16-all-cis-tetraenoyl-CoA	r	-4	False	247	1.0	
M_CE4835_c	2E,7Z,10Z,13Z,16Z-docosapentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4835_r	2E,7Z,10Z,13Z,16Z-docosapentaenoyl-CoA	r	-4	False	247	1.0	
M_CE4834_c	3-oxo-tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4849_c	3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4834_r	3-oxo-tetracosa-9,12,15,18-all-cis-tetraenoyl-CoA	r	-4	False	247	1.0	
M_CE4849_r	3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA	r	-4	False	247	1.0	
M_CE4832_x	3(S)-hydroxy-tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA	x	-4	False	247	1.0	
M_CE4820_x	3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA	x	-4	False	247	1.0	
M_CE4836_x	tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA	x	-4	False	247	1.0	
M_CE4838_x	trans-2-all-cis-6,9,12,15,18-tetracosahexaenoyl-CoA	x	-4	False	247	1.0	
M_CE4829_x	adrenoyl-CoA	x	-4	False	247	1.0	
M_CE4839_c	6,9,12,15,18-all-cis-tetracosapentaenoate	c	-1	False	247	1.0	
M_CE4836_c	tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4839_r	6,9,12,15,18-all-cis-tetracosapentaenoate	r	-1	False	247	1.0	
M_CE4836_r	tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA	r	-4	False	247	1.0	
M_CE4841_c	3-oxoeicosa-cis,cis-11,14-dienoyl-CoA	c	-4	False	247	1.0	
M_CE4841_r	3-oxoeicosa-cis,cis-11,14-dienoyl-CoA	r	-4	False	247	1.0	
M_CE4840_c	(3S)-hydroxy-eicosa-cis,cis-11,14-dienoyl-CoA	c	-4	False	247	1.0	
M_CE4840_r	(3S)-hydroxy-eicosa-cis,cis-11,14-dienoyl-CoA	r	-4	False	247	1.0	
M_CE4842_c	trans,cis,cis-2,11,14-eicosatrienoyl-CoA	c	-4	False	247	1.0	
M_CE4842_r	trans,cis,cis-2,11,14-eicosatrienoyl-CoA	r	-4	False	247	1.0	
M_CE4843_c	cis,cis-11,14-eicosadienoyl-CoA	c	-4	False	247	1.0	
M_CE4843_r	cis,cis-11,14-eicosadienoyl-CoA	r	-4	False	247	1.0	
M_CE4845_c	3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA	c	-4	False	247	1.0	
M_CE4845_r	3-oxo-docosa-cis,cis,cis-10,13,16-trienoyl-CoA	r	-4	False	247	1.0	
M_CE4844_c	3(S)-hydroxy-10,13,16-all-cis-docosatrienoyl-CoA	c	-4	False	247	1.0	
M_CE4844_r	3(S)-hydroxy-10,13,16-all-cis-docosatrienoyl-CoA	r	-4	False	247	1.0	
M_CE4846_c	trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4846_r	trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA	r	-4	False	247	1.0	
M_CE4847_c	cis,cis,cis-10,13,16-docosatrienoyl-CoA	c	-4	False	247	1.0	
M_CE4847_r	cis,cis,cis-10,13,16-docosatrienoyl-CoA	r	-4	False	247	1.0	
M_CE4852_c	trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4854_c	all-cis-10,13,16,19-docosatetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4852_r	trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA	r	-4	False	247	1.0	
M_CE4854_r	all-cis-10,13,16,19-docosatetraenoyl-CoA	r	-4	False	247	1.0	
M_CE4850_c	3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4850_r	3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA	r	-4	False	247	1.0	
M_CE4848_c	3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4848_r	3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA	r	-4	False	247	1.0	
M_CE4853_c	trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA	c	-4	False	247	1.0	
M_CE4855_c	all-cis-12,15,18,21-tetracosatetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4853_r	trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA	r	-4	False	247	1.0	
M_CE4855_r	all-cis-12,15,18,21-tetracosatetraenoyl-CoA	r	-4	False	247	1.0	
M_CE4851_c	3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA	c	-4	False	247	1.0	
M_CE4851_r	3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA	r	-4	False	247	1.0	
M_CE4801_m	3(S)-hydroxy-4(R),8-dimethyl-nonanoyl-CoA	m	-4	False	247	1.0	
M_CE4803_m	3-oxo-4(R),8-dimethyl-nonanoyl-CoA	m	-4	False	247	1.0	
M_CE4800_m	3(S)-hydroxy-2(S),6-dimethyl-heptanoyl-CoA	m	-4	False	247	1.0	
M_CE4796_m	3-oxo-(2S)-methylisocapryloyl-CoA	m	-4	False	247	1.0	
M_CE4802_m	3(S)-hydroxy-4-methyl-pentanoyl-CoA	m	-4	False	247	1.0	
M_CE4804_m	3-oxo-4-methyl-pentanoyl-CoA	m	-4	False	247	1.0	
M_CE5049_c	one carbon unit	c	0	False	247	1.0	CHEBI:50728
M_CE4805_m	4(R),8-dimethyl-nonanoyl-CoA	m	-4	False	247	1.0	
M_CE4806_m	4(R),8-dimethyl-trans-2-nonenoyl-CoA	m	-4	False	247	1.0	
M_CE4798_m	2(S),6-dimethyl-heptanoyl-CoA	m	-4	False	247	1.0	
M_CE4799_m	2,6-dimethyl-trans-2-heptenoyl-CoA	m	-4	False	247	1.0	
M_CE4808_m	4-methyl-pentanoyl-CoA	m	-4	False	247	1.0	
M_CE4807_m	4-methyl-trans-2-pentenoyl-CoA	m	-4	False	247	1.0	
M_CE4797_m	2(R),6-dimethyl-heptanoyl-CoA	m	-4	False	247	1.0	
M_CE1562_c	5,6-indolequinone-2-carboxylate	c	-1	False	247	1.0	
M_5adtststerone_l	17beta-hydroxy-5alpha-androstan-3-one	l	0	False	247	1.0	CHEBI:16330
M_5adtststerones_l	5alpha-Dihydrotestosterone sulfate	l	-1	False	247	1.0	
M_5adtststerones_r	5alpha-Dihydrotestosterone sulfate	r	-1	False	247	1.0	
M_CE6031_c	androsterone sulfate	c	-1	False	247	1.0	
M_andrstrn_l	androsterone	l	0	False	247	1.0	CHEBI:16032
M_CE6031_l	androsterone sulfate	l	-1	False	247	1.0	
M_CE6031_r	androsterone sulfate	r	-1	False	247	1.0	
M_CE5144_c	3-oxo-11-cis-eicosenoyl-CoA	c	-4	False	247	1.0	
M_CE5144_r	3-oxo-11-cis-eicosenoyl-CoA	r	-4	False	247	1.0	
M_CE5151_c	11-cis-eicosenoyl-CoA	c	-4	False	247	1.0	
M_CE5152_c	3-oxo-13cis-docosenoyl-CoA	c	-4	False	247	1.0	
M_CE5151_r	11-cis-eicosenoyl-CoA	r	-4	False	247	1.0	
M_CE5152_r	3-oxo-13cis-docosenoyl-CoA	r	-4	False	247	1.0	
M_CE5155_c	cis-13-docosenoyl-CoA	c	-4	False	247	1.0	
M_CE5156_c	3-oxo-cis-15-tetracosaenoyl-CoA	c	-4	False	247	1.0	
M_CE5155_r	cis-13-docosenoyl-CoA	r	-4	False	247	1.0	
M_CE5156_r	3-oxo-cis-15-tetracosaenoyl-CoA	r	-4	False	247	1.0	
M_CE5148_c	3(S)-hydroxy-11-cis-eicosenoyl-CoA	c	-4	False	247	1.0	
M_CE5148_r	3(S)-hydroxy-11-cis-eicosenoyl-CoA	r	-4	False	247	1.0	
M_CE5150_c	trans,cis-2,11-eicosadienoyl-CoA	c	-4	False	247	1.0	
M_CE5150_r	trans,cis-2,11-eicosadienoyl-CoA	r	-4	False	247	1.0	
M_CE5153_c	3(S)-hydroxy-13cis-docosenoyl-CoA	c	-4	False	247	1.0	
M_CE5153_r	3(S)-hydroxy-13cis-docosenoyl-CoA	r	-4	False	247	1.0	
M_CE5154_c	trans,cis-2,13-docosadienoyl-CoA	c	-4	False	247	1.0	
M_CE5154_r	trans,cis-2,13-docosadienoyl-CoA	r	-4	False	247	1.0	
M_C06199_c	Hordenine	c	1	False	247	1.0	CHEBI:5764
M_CE6316_c	N,N-dimethyldopaminequinone	c	1	False	247	1.0	
M_C06199_g	Hordenine	g	1	False	247	1.0	CHEBI:5764
M_o2_g	dioxygen	g	0	False	247	1.0	CHEBI:15379
M_CE6316_g	N,N-dimethyldopaminequinone	g	1	False	247	1.0	
M_C06199_l	Hordenine	l	1	False	247	1.0	CHEBI:5764
M_CE6316_l	N,N-dimethyldopaminequinone	l	1	False	247	1.0	
M_CE5157_c	3(S)-hydroxy-cis-15-tetracosaenoyl-CoA	c	-4	False	247	1.0	
M_CE5157_r	3(S)-hydroxy-cis-15-tetracosaenoyl-CoA	r	-4	False	247	1.0	
M_CE5158_c	trans,cis-2,15-tetracosadienoyl-CoA	c	-4	False	247	1.0	
M_CE5158_r	trans,cis-2,15-tetracosadienoyl-CoA	r	-4	False	247	1.0	
M_CE5159_c	cis-15-tetracosenoyl-CoA	c	-4	False	247	1.0	
M_CE5159_r	cis-15-tetracosenoyl-CoA	r	-4	False	247	1.0	
M_CE2513_c	15-tetracosenoate	c	-1	False	247	1.0	
M_CE2510_c	11-cis-eicosenoate	c	-1	False	247	1.0	
M_CE2512_c	13-docosenoate	c	-1	False	247	1.0	
M_CE5160_c	3-oxo-cis-9-octadecenoyl-CoA	c	-4	False	247	1.0	
M_CE5160_r	3-oxo-cis-9-octadecenoyl-CoA	r	-4	False	247	1.0	
M_CE5161_c	3(S)-hydroxy-cis-9-octadecenoyl-CoA	c	-4	False	247	1.0	
M_CE5161_r	3(S)-hydroxy-cis-9-octadecenoyl-CoA	r	-4	False	247	1.0	
M_CE5162_c	trans,cis-2,9-octadecadienoyl-CoA	c	-4	False	247	1.0	
M_CE5162_r	trans,cis-2,9-octadecadienoyl-CoA	r	-4	False	247	1.0	
M_cholcoads_m	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA	m	-4	False	247	1.0	CHEBI:27505
M_CE5168_m	24(R),25(R)-varanoyl-CoA	m	-4	False	247	1.0	
M_CE5168_x	24(R),25(R)-varanoyl-CoA	x	-4	False	247	1.0	
M_CE5168_c	24(R),25(R)-varanoyl-CoA	c	-4	False	247	1.0	
