!!SBtab SBtabVersion="0.8" Document="recon2.v02" TableType="Reaction" TableName="Reaction"								
!Reaction	!Name	!ReactionFormula	!Location	!Regulator	!KineticLaw	!SBOTerm	!IsReversible	!Identifiers:obo.eco
R_RIBt2	ribose transport in via proton symporter	M_h_e + M_rib_D_e <=> M_h_c + M_rib_D_c			FLUX_VALUE	185	False	ECO:0000000
R_RNDR1	ribonucleoside-diphosphate reductase (ADP)	M_adp_c + M_trdrd_c <=> M_h2o_c + M_dadp_c + M_trdox_c		_6240_1_c_6241_1_c	FLUX_VALUE	176	False	ECO:0000254
R_RNDR2	ribonucleoside-diphosphate reductase (GDP)	M_gdp_c + M_trdrd_c <=> M_h2o_c + M_dgdp_c + M_trdox_c		_6240_1_c_6241_1_c	FLUX_VALUE	176	False	ECO:0000254
R_RNDR3	ribonucleoside-diphosphate reductase (CDP)	M_cdp_c + M_trdrd_c <=> M_h2o_c + M_dcdp_c + M_trdox_c		_6240_1_c_6241_1_c	FLUX_VALUE	176	False	ECO:0000269
R_RNDR4	ribonucleoside-diphosphate reductase (UDP)	M_udp_c + M_trdrd_c <=> M_h2o_c + M_dudp_c + M_trdox_c		_6240_1_c_6241_1_c	FLUX_VALUE	176	False	ECO:0000254
R_RNMK	ribosylnicotinamide kinase	M_atp_c + M_rnam_c <=> M_adp_c + M_h_c + M_nmn_c		_54981_1_c	FLUX_VALUE	176	False	ECO:0000269
R_RPE	ribulose 5-phosphate 3-epimerase	M_ru5p_D_c <=> M_xu5p_D_c		_6120_1_c|_6120_2_c	FLUX_VALUE	176	True	ECO:0000000
R_RPI	ribose-5-phosphate isomerase	M_r5p_c <=> M_ru5p_D_c		_22934_1_c	FLUX_VALUE	176	True	ECO:0000000
R_RTOT_2	R total flux 2 position	M_R2coa_hs_c + M_R4coa_hs_c <=> 2 M_Rtotal2coa_c			FLUX_VALUE	176	False	ECO:0000000
R_RTOT_3	R total flux 3 position	M_R1coa_hs_c + M_R2coa_hs_c <=> 2 M_Rtotal3coa_c			FLUX_VALUE	176	False	ECO:0000000
R_RTOT1	R total flux	M_R1coa_hs_c <=> M_Rtotalcoa_c			FLUX_VALUE	176	False	ECO:0000000
R_RTOT2	R total flux	M_R2coa_hs_c <=> M_Rtotalcoa_c			FLUX_VALUE	176	False	ECO:0000000
R_RTOT3	R total flux	M_R3coa_hs_c <=> M_Rtotalcoa_c			FLUX_VALUE	176	False	ECO:0000000
R_RTOT4	R total flux	M_R4coa_hs_c <=> M_Rtotalcoa_c			FLUX_VALUE	176	False	ECO:0000000
R_RTOT5	R total flux	M_R5coa_hs_c <=> M_Rtotalcoa_c			FLUX_VALUE	176	False	ECO:0000000
R_RTOT6	R total flux	M_R6coa_hs_c <=> M_Rtotalcoa_c			FLUX_VALUE	176	False	ECO:0000000
R_RTOTAL2CRNCPT1	carnitine fatty-acyl transferase	M_crn_c + M_Rtotal2coa_c <=> M_coa_c + M_Rtotal2crn_c		_1375_1_c|_1375_4_c|_1375_3_c|_1374_1_c|_126129_1_c|_1375_2_c	FLUX_VALUE	176	False	ECO:0000000
R_RTOTAL2CRNCPT2	R group transport into the mitochondria	M_coa_m + M_Rtotal2crn_m <=> M_crn_m + M_Rtotal2coa_m		_1376_1_m	FLUX_VALUE	176	False	ECO:0000000
R_RTOTAL2CRNt	R group transport into the mitochondria	M_Rtotal2crn_c <=> M_Rtotal2crn_m		_788_1_c	FLUX_VALUE	185	False	ECO:0000000
R_RTOTAL2t	RTOTAL2 transport	M_Rtotal2_e <=> M_Rtotal2_c			FLUX_VALUE	185	True	ECO:0000000
R_RTOTAL3CRNCPT1	carnitine fatty-acyl transferase	M_crn_c + M_Rtotal3coa_c <=> M_coa_c + M_Rtotal3crn_c		_1375_1_c|_1375_4_c|_1375_1_c|_1374_1_c|_126129_1_c|_1375_2_c	FLUX_VALUE	176	False	ECO:0000000
R_RTOTAL3CRNCPT2	R group transport into the mitochondria	M_coa_m + M_Rtotal3crn_m <=> M_crn_m + M_Rtotal3coa_m		_1376_1_m	FLUX_VALUE	176	False	ECO:0000000
R_RTOTAL3CRNt	R group transport into the mitochondria	M_Rtotal3crn_c <=> M_Rtotal3crn_m		_788_1_c	FLUX_VALUE	185	False	ECO:0000000
R_RTOTAL3t	RTOTAL3 transport	M_Rtotal3_e <=> M_Rtotal3_c			FLUX_VALUE	185	True	ECO:0000000
R_RTOTALCRNCPT1	carnitine fatty-acyl transferase	M_crn_c + M_Rtotalcoa_c <=> M_coa_c + M_Rtotalcrn_c		_1375_1_c|_1375_4_c|_1375_3_c|_1374_1_c|_126129_1_c|_1375_2_c	FLUX_VALUE	176	False	ECO:0000000
R_RTOTALCRNCPT2	R group transport into the mitochondria	M_coa_m + M_Rtotalcrn_m <=> M_crn_m + M_Rtotalcoa_m		_1376_1_m	FLUX_VALUE	176	False	ECO:0000000
R_RTOTALCRNt	R group transport into the mitochondria	M_Rtotalcrn_c <=> M_Rtotalcrn_m		_788_1_c	FLUX_VALUE	185	False	ECO:0000000
R_RTOTALt	RTOTAL transport	M_Rtotal_e <=> M_Rtotal_c			FLUX_VALUE	185	True	ECO:0000000
R_Rtotaltl	fatty acid intracellular transport	M_Rtotal_c <=> M_Rtotal_l			FLUX_VALUE	185	True	ECO:0000000
R_Rtotaltp	fatty acid intracellular transport	M_Rtotal_c <=> M_Rtotal_x			FLUX_VALUE	185	True	ECO:0000000
R_S23T2g	beta-galactoside alpha-2,3-sialyltransferase (core 2)	M_core2_g + M_cmpacna_g <=> M_h_g + M_cmp_g + M_ksii_core2_pre1_g		_6484_1_g|_6482_1_g|_6483_1_g|_6482_2_g	FLUX_VALUE	176	False	ECO:0000000
R_S23T3g	beta-galactoside alpha-2,3-sialyltransferase (complex N-glycan)	M_cmpacna_g + M_l2fn2m2masn_g <=> M_h_g + M_ksi_pre1_g + M_cmp_g		_6487_4_g|_6487_9_g|_6487_11_g|_6487_6_g|_6487_7_g|_6487_10_g|_6487_5_g|_6487_1_g|_6487_2_g|_6487_8_g|_6487_3_g	FLUX_VALUE	176	False	ECO:0000000
R_S23T4g	beta-galactoside alpha-2,3-sialyltransferase	M_cmpacna_g + M_ksii_core4_pre1_g <=> M_h_g + M_ksii_core4_pre2_g + M_cmp_g		_6484_1_g|_6482_1_g|_6483_1_g|_6482_2_g	FLUX_VALUE	176	False	ECO:0000000
R_S23Tg	beta-galactoside alpha-2,3-sialyltransferase (T antigen)	M_T_antigen_g + M_cmpacna_g <=> M_h_g + M_cmp_g + M_sT_antigen_g		_6482_1_g|_6482_2_g	FLUX_VALUE	176	False	ECO:0000269
R_S26Tg	beta-galactoside alpha-2,6-sialyltransferase	2 M_cmpacna_g + M_l2fn2m2masn_g <=> 2 M_h_g + 2 M_cmp_g + M_s2l2fn2m2masn_g		_6480_1_g|_6480_3_g|_6480_2_g	FLUX_VALUE	176	False	ECO:0000000
R_S2L2FN2M2MASNt	s2l2fn2m2masn transport, Golgi to extracellular	M_s2l2fn2m2masn_g <=> M_s2l2fn2m2masn_e			FLUX_VALUE	185	False	ECO:0000000
R_S2L2FN2M2MASNtly	s2l2fn2m2masn transport, extracellular to lysosome	M_s2l2fn2m2masn_e <=> M_s2l2fn2m2masn_l			FLUX_VALUE	185	False	ECO:0000000
R_S2L2N2M2MASNtly	s2l2n2m2masn transport, extracellular to lysosome	M_s2l2n2m2masn_e <=> M_s2l2n2m2masn_l			FLUX_VALUE	185	False	ECO:0000000
R_S2T1g	chondroitin 2-sulfotransferase, Golgi	M_paps_g + M_cs_c_d_e_pre1_g <=> M_h_g + M_pap_g + M_cs_d_pre2_g		_10090_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S2T2g	chondroitin 2-sulfotransferase, Golgi	M_paps_g + M_cs_d_pre5_g <=> M_h_g + M_cspg_d_g + M_pap_g		_10090_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S2T3g	uronyl 2-sulfotransferase, Golgi	M_paps_g + M_cs_b_pre5_g <=> M_h_g + M_cspg_b_g + M_pap_g		_10090_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S2T4g	uronyl 2-sulfotransferase, Golgi	2 M_paps_g + M_hs_pre11_g <=> 2 M_h_g + 2 M_pap_g + M_hs_pre12_g		_9653_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S2TASE1ly	iduronate-2-sulfatase, lysosomal	M_h2o_l + M_hs_deg15_l <=> M_h_l + M_so4_l + M_hs_deg16_l		_3423_1_l|_3423_2_l	FLUX_VALUE	176	False	ECO:0000000
R_S2TASE2ly	iduronate-2-sulfatase, lysosomal	M_h2o_l + M_hs_deg21_l <=> M_h_l + M_so4_l + M_hs_deg22_l		_3423_1_l|_3423_2_l	FLUX_VALUE	176	False	ECO:0000000
R_S2TASE3ly	iduronate-2-sulfatase, lysosomal	M_h2o_l + M_cs_b_deg2_l <=> M_h_l + M_so4_l + M_cs_b_deg3_l		_3423_2_l|_3423_1_l	FLUX_VALUE	176	False	ECO:0000000
R_S2TASE4ly	glucuronate-2-sulfatase, lysosomal	M_h2o_l + M_cs_d_deg2_l <=> M_h_l + M_so4_l + M_cs_d_deg3_l			FLUX_VALUE	176	False	ECO:0000000
R_S2TASE5ly	glucuronate-2-sulfatase, lysosomal	M_h2o_l + M_cs_d_deg6_l <=> M_h_l + M_so4_l + M_cs_c_deg5_l			FLUX_VALUE	176	False	ECO:0000000
R_S3T1g	heparin-glucosamine 3-O-sulfotransferase	M_paps_g + M_hs_pre13_g <=> M_h_g + M_pap_g + M_hs_pre14_g		_9957_1_g|_9951_1_g|_222537_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S3T2g	heparin-glucosamine 3-O-sulfotransferase	M_paps_g + M_hs_pre14_g <=> M_h_g + M_pap_g + M_hs_pre15_g		_9956_1_g|_9951_1_g|_222537_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S3T3g	heparin-glucosamine 3-O-sulfotransferase	M_paps_g + M_hs_pre15_g <=> M_h_g + M_pap_g + M_hspg_g		_9951_1_g|_9955_1_g|_9953_1_g|_64711_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S3TASE1ly	N-acetylglucosamine-3-sulfatase, lysosomal	M_h2o_l + M_hs_deg10_l <=> M_h_l + M_so4_l + M_hs_deg11_l			FLUX_VALUE	176	True	ECO:0000000
R_S3TASE2ly	N-acetylglucosamine-3-sulfatase, lysosomal	M_h2o_l + M_hs_deg17_l <=> M_h_l + M_so4_l + M_hs_deg18_l			FLUX_VALUE	176	True	ECO:0000000
R_S3TASE3ly	N-acetylglucosamine-3-sulfatase, lysosomal	M_h2o_l + M_hs_deg23_l <=> M_h_l + M_so4_l + M_hs_deg24_l			FLUX_VALUE	176	True	ECO:0000000
R_S4T1g	chondroitin 4-sulfotransferase, Golgi apparatus	2 M_paps_g + M_cs_pre_g <=> 2 M_h_g + 2 M_pap_g + M_cs_a_b_e_pre1_g		_113189_1_g|_50515_1_g|_166012_1_g|_55501_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S4T2g	chondroitin 4-sulfotransferase, Golgi apparatus	M_paps_g + M_cs_a_b_pre3_g <=> M_h_g + M_cspg_a_g + M_pap_g		_113189_1_g|_50515_1_g|_166012_1_g|_55501_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S4T3g	chondroitin 4-sulfotransferase, Golgi apparatus	M_paps_g + M_cs_e_pre4_g <=> M_h_g + M_pap_g + M_cs_e_pre5a_g		_113189_1_g|_50515_1_g|_166012_1_g|_55501_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S4T4g	chondroitin 4-sulfotransferase, Golgi apparatus	2 M_paps_g + M_cs_c_d_e_pre1_g <=> 2 M_h_g + 2 M_pap_g + M_cs_e_pre2_g			FLUX_VALUE	176	False	ECO:0000000
R_S4T5g	chondroitin 4-sulfotransferase, Golgi apparatus	M_paps_g + M_cs_e_pre5b_g <=> M_h_g + M_cspg_e_g + M_pap_g			FLUX_VALUE	176	False	ECO:0000000
R_S4T6g	chondroitin 4-sulfotransferase, Golgi apparatus	M_paps_g + M_cs_b_pre4_g <=> M_h_g + M_pap_g + M_cs_b_pre5_g		_166012_1_g|_113189_1_g|_50515_1_g|_55501_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S4TASE1ly	N-acetylgalactosamine-4-sulfatase, lysosomal	M_h2o_l + M_cs_a_l <=> M_h_l + M_so4_l + M_cs_a_deg1_l		_411_2_l|_411_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S4TASE2ly	N-acetylgalactosamine-4-sulfatase, lysosomal	M_h2o_l + M_cs_a_deg3_l <=> M_h_l + M_so4_l + M_cs_a_deg4_l		_411_2_l|_411_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S4TASE3ly	N-acetylgalactosamine-4-sulfatase, lysosomal	M_h2o_l + M_cs_b_l <=> M_h_l + M_so4_l + M_cs_b_deg1_l		_411_1_l|_411_2_l	FLUX_VALUE	176	True	ECO:0000000
R_S4TASE4ly	N-acetylgalactosamine-4-sulfatase, lysosomal	M_h2o_l + M_cs_e_l <=> M_h_l + M_so4_l + M_cs_e_deg1_l		_411_1_l|_411_2_l	FLUX_VALUE	176	True	ECO:0000000
R_S4TASE5ly	N-acetylgalactosamine-4-sulfatase, lysosomal	M_h2o_l + M_cs_e_deg4_l <=> M_h_l + M_so4_l + M_cs_e_deg5_l		_411_1_l|_411_2_l	FLUX_VALUE	176	True	ECO:0000000
R_S6T10g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksi_pre22_g + M_paps_g <=> M_h_g + M_ksi_pre23_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T11g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksi_pre25_g + M_paps_g <=> M_h_g + M_ksi_pre26_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T12g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksi_pre28_g + M_paps_g <=> M_h_g + M_ksi_pre29_g + M_pap_g		_23563_1_g|_9435_1_g|_10164_1_g|_4166_1_g|_23563_2_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T13g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksi_pre31_g + M_paps_g <=> M_h_g + M_ksi_pre32_g + M_pap_g		_4166_1_g|_10164_1_g|_23563_2_g|_23563_1_g|_9435_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T14g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksi_pre34_g + M_paps_g <=> M_h_g + M_ksi_pre35_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T15g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksi_pre36_g + M_paps_g <=> M_h_g + M_pap_g + M_ksi_g		_8534_1_g|_9469_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T16g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksii_core4_pre5_g + M_paps_g <=> M_h_g + M_ksii_core4_pre6_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T17g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksii_core4_pre8_g + M_paps_g <=> M_h_g + M_ksii_core4_pre9_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T18g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksii_core4_pre10_g + M_paps_g <=> M_h_g + M_pap_g + M_ksii_core4_g		_8534_1_g|_9469_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T19g	chondroitin 6-sulfotransferase, Golgi apparatus	2 M_paps_g + M_cs_pre_g <=> 2 M_h_g + 2 M_pap_g + M_cs_c_d_e_pre1_g		_9469_1_g|_56548_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T1g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksii_core2_pre5_g + M_paps_g <=> M_h_g + M_ksii_core2_pre6_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T20g	chondroitin 6-sulfotransferase, Golgi apparatus	M_paps_g + M_cs_c_pre3_g <=> M_h_g + M_cspg_c_g + M_pap_g		_9469_1_g|_56548_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T21g	chondroitin 6-sulfotransferase, Golgi apparatus	M_paps_g + M_cs_d_pre4_g <=> M_h_g + M_pap_g + M_cs_d_pre5_g		_9469_1_g|_56548_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T22g	chondroitin 6-sulfotransferase, Golgi apparatus	2 M_paps_g + M_cs_a_b_e_pre1_g <=> 2 M_h_g + 2 M_pap_g + M_cs_e_pre2_g		_56548_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T23g	chondroitin 6-sulfotransferase, Golgi apparatus	M_paps_g + M_cs_e_pre5a_g <=> M_h_g + M_cspg_e_g + M_pap_g		_56548_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T24g	chondroitin 6-sulfotransferase, Golgi apparatus	M_paps_g + M_cs_e_pre4_g <=> M_h_g + M_pap_g + M_cs_e_pre5b_g		_9469_1_g|_56548_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T25g	heparan sulfate 6-sulfotransferase, Golgi apparatus	3 M_paps_g + M_hs_pre12_g <=> 3 M_h_g + 3 M_pap_g + M_hs_pre13_g		_266722_1_g|_9394_1_g|_90161_2_g|_90161_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T2g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksii_core2_pre8_g + M_paps_g <=> M_h_g + M_ksii_core2_pre9_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T3g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksii_core2_pre10_g + M_paps_g <=> M_h_g + M_pap_g + M_ksii_core2_g		_8534_1_g|_9469_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T4g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksi_pre4_g + M_paps_g <=> M_h_g + M_ksi_pre5_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T5g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksi_pre7_g + M_paps_g <=> M_h_g + M_ksi_pre8_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T6g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksi_pre10_g + M_paps_g <=> M_h_g + M_ksi_pre11_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T7g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksi_pre13_g + M_paps_g <=> M_h_g + M_ksi_pre14_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T8g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksi_pre16_g + M_paps_g <=> M_h_g + M_ksi_pre17_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6T9g	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus	M_ksi_pre19_g + M_paps_g <=> M_h_g + M_ksi_pre20_g + M_pap_g		_23563_2_g|_9435_1_g|_23563_1_g|_10164_1_g|_4166_1_g	FLUX_VALUE	176	False	ECO:0000000
R_S6TASE10ly	galactose-6-sulfate sulfatase, lysosomal	M_h2o_l + M_ksi_deg4_l <=> M_h_l + M_so4_l + M_ksi_deg5_l		_2588_1_l_2720_1_l_4758_1_l_5476_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE11ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksi_deg6_l <=> M_h_l + M_so4_l + M_ksi_deg7_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE12ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksi_deg9_l <=> M_h_l + M_so4_l + M_ksi_deg10_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE13ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksi_deg12_l <=> M_h_l + M_so4_l + M_ksi_deg13_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE14ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksi_deg15_l <=> M_h_l + M_so4_l + M_ksi_deg16_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE15ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksi_deg18_l <=> M_h_l + M_so4_l + M_ksi_deg19_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE16ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksi_deg21_l <=> M_h_l + M_so4_l + M_ksi_deg22_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE17ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksi_deg24_l <=> M_h_l + M_so4_l + M_ksi_deg25_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE18ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksi_deg27_l <=> M_h_l + M_so4_l + M_ksi_deg28_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE19ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksi_deg30_l <=> M_h_l + M_so4_l + M_ksi_deg31_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE1ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_hs_l <=> M_h_l + M_so4_l + M_hs_deg1_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE20ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksi_deg33_l <=> M_h_l + M_so4_l + M_ksi_deg34_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE21ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksi_deg36_l <=> M_h_l + M_so4_l + M_ksi_deg37_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE22ly	galactose-6-sulfate sulfatase, lysosomal	M_h2o_l + M_ksii_core2_deg1_l <=> M_h_l + M_so4_l + M_ksii_core2_deg2_l		_2588_1_l_2720_1_l_4758_1_l_5476_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE23ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksii_core2_deg3_l <=> M_h_l + M_so4_l + M_ksii_core2_deg4_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE24ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksii_core2_deg6_l <=> M_h_l + M_so4_l + M_ksii_core2_deg7_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE25ly	galactose-6-sulfate sulfatase, lysosomal	M_h2o_l + M_ksii_core4_deg1_l <=> M_h_l + M_so4_l + M_ksii_core4_deg2_l		_2588_1_l_2720_1_l_4758_1_l_5476_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE26ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_ksii_core4_deg3_l <=> M_h_l + M_so4_l + M_ksii_core4_deg4_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE2ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_hs_deg5_l <=> M_h_l + M_so4_l + M_hs_deg6_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE3ly	N-acetylglucosamine-6-sulfatase, lysosomal	M_h2o_l + M_hs_deg11_l <=> M_h_l + M_so4_l + M_hs_deg12_l		_2799_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE4ly	N-acetylgalactosamine-6-sulfatase, lysosomal	M_h2o_l + M_cs_c_l <=> M_h_l + M_so4_l + M_cs_c_deg1_l		_2588_1_l_2720_1_l_4758_1_l_5476_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE5ly	N-acetylgalactosamine-6-sulfatase, lysosomal	M_h2o_l + M_cs_c_deg3_l <=> M_h_l + M_so4_l + M_cs_c_deg4_l		_2588_1_l_2720_1_l_4758_1_l_5476_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE6ly	N-acetylgalactosamine-6-sulfatase, lysosomal	M_h2o_l + M_cs_d_l <=> M_h_l + M_so4_l + M_cs_d_deg1_l		_2588_1_l_2720_1_l_4758_1_l_5476_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE7ly	N-acetylgalactosamine-6-sulfatase, lysosomal	M_h2o_l + M_cs_d_deg4_l <=> M_h_l + M_so4_l + M_cs_d_deg5_l		_2588_1_l_2720_1_l_4758_1_l_5476_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE8ly	N-acetylgalactosamine-6-sulfatase, lysosomal	M_h2o_l + M_cs_e_deg1_l <=> M_h_l + M_so4_l + M_cs_e_deg2_l		_2588_1_l_2720_1_l_4758_1_l_5476_1_l	FLUX_VALUE	176	True	ECO:0000000
R_S6TASE9ly	N-acetylgalactosamine-6-sulfatase, lysosomal	M_h2o_l + M_cs_e_deg5_l <=> M_h_l + M_so4_l + M_cs_e_deg6_l		_2588_1_l_2720_1_l_4758_1_l_5476_1_l	FLUX_VALUE	176	True	ECO:0000000
R_SACCD3m	saccharopine dehydrogenase (NADP, L-lysine forming), mitochondrial	M_h_m + M_nadph_m + M_akg_m + M_lys_L_m <=> M_h2o_m + M_nadp_m + M_saccrp_L_m		_10157_1_m	FLUX_VALUE	176	False	ECO:0000269
R_SACCD4m	saccharopine dehydrogenase (NAD, L-glutamate forming), mitochondrial	M_h2o_m + M_nadp_m + M_saccrp_L_m <=> M_h_m + M_nadph_m + M_glu_L_m + M_L2aadp6sa_m		_10157_1_m	FLUX_VALUE	176	False	ECO:0000269
R_SADT	sulfate adenylyltransferase	M_atp_c + M_h_c + M_so4_c <=> M_ppi_c + M_aps_c		_9060_1_c|_9061_1_c	FLUX_VALUE	176	False	ECO:0000269
R_SALMCOM	S-Adenosyl-L-methionine:catechol O-methyltransferase	M_amet_c + M_nrpphr_c <=> M_h_c + M_ahcys_c + M_normete_L_c		_1312_1_c|_118881_1_c|_1312_2_c	FLUX_VALUE	176	False	ECO:0000212
